280,2023-04-15 10:51:39.515714,38.0,-1.0,-1.0,262.125,-18.875,28.25
281,2023-04-15 10:51:41.587221,38.0,-1.0,-1.0,238.4375,4.5625,-5.375
283,2023-04-15 10:51:45.684044,38.0,-1.0,-1.0,273.75,16.875,-16.5625
284,2023-04-15 10:51:47.763819,38.0,-1.0,-1.0,275.375,-10.5625,-4.8125
285,2023-04-15 10:51:51.887920,38.0,-1.0,-1.0,57.0,-7.4375,12.1875
286,2023-04-15 10:51:53.963898,38.0,-1.0,-1.0,28.75,3.875,-22.0
288,2023-04-15 10:51:56.025691,38.0,-1.0,-1.0,14.0,-19.5625,1.0625
289,2023-04-15 10:51:58.096190,38.0,-1.0,-1.0,221.0,0.9375,4.0
290,2023-04-15 10:52:00.147797,38.0,-1.0,-1.0,58.0625,6.6875,3.8125
291,2023-04-15 10:52:02.208832,38.0,-1.0,-1.0,358.4375,-0.125,-6.0
292,2023-04-15 10:52:04.257712,38.0,-1.0,-1.0,281.5625,-4.25,-16.3125
294,2023-04-15 10:52:06.303540,38.0,-1.0,-1.0,207.75,-9.25,0.0625
295,2023-04-15 10:52:10.414503,38.0,-1.0,-1.0,79.25,-3.4375,-14.1875
296,2023-04-15 10:52:12.471560,38.0,-1.0,-1.0,313.1875,20.9375,-9.875
297,2023-04-15 10:52:14.522719,38.0,-1.0,-1.0,271.0,-11.9375,-1.0
298,2023-04-15 10:52:16.568282,38.0,-1.0,-1.0,253.6875,-4.6875,4.75
299,2023-04-15 10:52:18.629498,38.0,-1.0,-1.0,251.6875,-17.8125,2.875
300,2023-04-15 10:52:20.692979,38.0,-1.0,-1.0,226.375,7.8125,-10.4375
301,2023-04-15 10:52:22.739995,38.0,-1.0,-1.0,152.75,-15.375,-11.8125
302,2023-04-15 10:52:24.815783,38.0,-1.0,-1.0,191.125,8.125,6.6875
304,2023-04-15 10:52:26.927548,37.0,-1.0,-1.0,332.5625,2.125,10.6875
305,2023-04-15 10:52:28.982889,37.0,-1.0,-1.0,37.5,-15.4375,2.6875
306,2023-04-15 10:52:31.038702,37.0,-1.0,-1.0,336.625,8.5625,-5.4375
307,2023-04-15 10:52:33.089750,37.0,-1.0,-1.0,359.8125,-11.9375,-4.0625
308,2023-04-15 10:52:35.171892,37.0,-1.0,-1.0,39.6875,-9.25,-5.8125
309,2023-04-15 10:52:37.227217,37.0,-1.0,-1.0,154.1875,-12.4375,-14.625
311,2023-04-15 10:52:39.276199,37.0,-1.0,-1.0,292.25,-1.8125,-4.8125
313,2023-04-15 10:52:41.344338,37.0,-1.0,-1.0,359.5,-5.875,0.375
314,2023-04-15 10:52:43.415931,37.0,-1.0,-1.0,318.375,1.3125,-5.5
315,2023-04-15 10:52:45.483917,37.0,-1.0,-1.0,87.5,3.9375,13.0
316,2023-04-15 10:52:47.536457,37.0,-1.0,-1.0,251.3125,0.875,-3.3125
317,2023-04-15 10:52:49.580021,37.0,-1.0,-1.0,59.5625,7.8125,-17.875
318,2023-04-15 10:52:51.631315,37.0,-1.0,-1.0,251.625,3.6875,-22.875
319,2023-04-15 10:52:53.691712,37.0,-1.0,-1.0,225.4375,-8.4375,-5.25
320,2023-04-15 10:52:55.744042,37.0,-1.0,-1.0,260.5,-1.75,-8.25
321,2023-04-15 10:52:57.807576,37.0,-1.0,-1.0,26.8125,-3.5625,0.75
323,2023-04-15 10:52:59.912686,37.0,-1.0,-1.0,152.8125,-1.8125,5.375
324,2023-04-15 10:53:01.971938,37.0,-1.0,-1.0,213.5625,-2.25,-8.375
325,2023-04-15 10:53:04.028943,37.0,-1.0,-1.0,233.25,3.3125,-6.125
326,2023-04-15 10:53:06.081470,37.0,-1.0,-1.0,37.125,19.375,-4.8125
327,2023-04-15 10:53:08.135831,37.0,-1.0,-1.0,285.0625,-8.6875,-3.0625
329,2023-04-15 10:53:10.195710,37.0,-1.0,-1.0,15.3125,-0.3125,2.0625
330,2023-04-15 10:53:12.260037,37.0,-1.0,-1.0,131.9375,-4.8125,6.8125
331,2023-04-15 10:53:14.311922,37.0,-1.0,-1.0,177.125,-9.9375,-1.1875
332,2023-04-15 10:53:16.365508,37.0,-1.0,-1.0,178.0625,-2.9375,0.5
333,2023-04-15 10:53:18.431848,37.0,-1.0,-1.0,173.9375,-9.25,-4.875
334,2023-04-15 10:53:20.504073,37.0,-1.0,-1.0,264.9375,-4.25,2.25
